8b533393-ab6c-4136-9bd6-fec22c907139,ddd,DDD,"",138,138,base,118,0,1647993601,3.12,true,false,25,65,85,-1,4,12,16,-1,363,484,653,-1,én,én,én,"",わっふゑ,わっふゑ,わっふゑ,"",false,false,false,false,はがね
8e507cfc-0e3a-4d9e-a435-c117cf0b4992,dement,Dement ~after legend~,"",210,210,base,126,1,1489968000,1.0,false,false,35,60,75,99,6,12,14,19,548,756,970,1040,Toaster,Toaster,Toaster,Nitro ~ABYSS~,"","","","",false,false,false,true,Cosmograph
88a4fbaf-dd3a-46a4-96d1-f1a2157e9d88,diode,Diode,"",132,132,base,140,0,1570492800,2.4,true,false,25,55,81,-1,4,10,16,-1,452,472,709,-1,Kurorak,Kurorak,Kurorak,"",キッカイキ,キッカイキ,キッカイキ,"",false,false,false,false,Kolaa
e00835e2-d3a4-4308-af57-5e9a517bfc0e,divinelight,Divine Light of Myriad,光速神授説 - Divine Light of Myriad -,172,172,observer_append_2,142,0,1626825602,3.7,false,true,45,75,108,-1,8,14,21,-1,798,835,1021,-1,東星※神授,東星※神授,東星※神授,"",緋原ヨウ,緋原ヨウ,緋原ヨウ,"",false,false,false,false,yoho
085d8753-64d6-4a57-a243-73d14bc1670f,dottodot,Dot to Dot feat. shully,"",174,174,single,132,0,1556755202,2.0,false,true,30,60,83,-1,6,12,16,-1,453,522,739,-1,•Nitro•,•Nitro•,•Nitro•,"",DJ Poyoshi,DJ Poyoshi,DJ Poyoshi,"",false,false,false,false,Mameyudoufu
46f2a9a9-a58e-47af-baa9-cf8711d496db,dreadnought,Dreadnought,"",96-384,192,single,140,1,1563408000,2.2,false,true,40,70,98,-1,8,14,19,-1,715,897,1099,-1,Nitro,Nitro,Astronomer (Toaster + 東星),"","","","","",false,false,false,false,Mastermind (xi + nora2r)
2a9f5c7f-ce04-41d2-9d45-591da46aa7f3,dreamgoeson,Dream goes on,"",174,174,lanota,147,0,1517443200,1.5,false,true,15,50,75,-1,2,10,14,-1,532,751,719,-1,k//eternal,k//eternal,k//eternal,"","","","","",false,false,false,false,Tiny Minim
8237b3a6-cf5e-4e31-a170-efbcea13ecbd,dreaminattraction,Dreamin' Attraction!!,"",205,205,base,140,0,1509667201,1.5,true,false,45,70,96,-1,8,14,18,-1,592,785,1129,-1,Nitro,Nitro,Nitro,"","","","","",false,false,false,false,翡乃イスカ
28ee555a-c432-4adc-90a3-b8c203c34cca,dxfullmetal,DX Choseinou Full Metal Shojo,DX超性能フルメタル少女,160,160,groovecoaster,115,0,1546992001,1.9,false,true,30,60,98,-1,6,12,19,-1,327,556,808,-1,DX譜面作者フルメタルNitro,DX譜面作者フルメタルNitro,DX譜面作者フルメタルNitro,"","","","","",false,false,false,false,IOSYS TRAX (uno with.ちよこ)
2fe87ca4-85a0-4c91-b099-05acc26e869a,eccentrictale,Eccentric Tale,"",132,132,alice,137,1,1606953601,3.3,false,true,20,55,84,-1,4,10,16,-1,313,483,732,-1,Nitro,Nitro,Nitro,"",シエラ,シエラ,シエラ,"",false,false,false,false,Yamajet
